station_id,create_time,station_lg,station_lt,station_fast_cnt,station_slow_cnt,construction,park_num,WGS84_station_lg,WGS84_station_lt,DB09_station_lg,DB09_station_lt,Service_population
101437000_11171,2022/8/26 11:36,113.216643,23.256894,46,0,0,36,113.211286,23.259501,113.223193,23.262556,114011.5679
101437000_12275,2022/10/11 15:43,113.164847,23.448619,46,0,0,40,113.159387,23.451095,113.17129,23.45495,114011.5679
101437000_17089,2023/4/29 0:34,113.301106,23.31739,46,0,0,12,113.295726,23.319969,113.307593,23.323546,114011.5679
101437000_36615,2024/8/5 23:39,113.366427,22.996642,46,0,0,46,113.360944,22.999225,113.372925,23.002576,114011.5679
TSU201919_LHLS0001,2019/3/19 15:51,113.362587,23.20977,44,0,0,0,113.357095,23.212272,113.369123,23.215643,109054.5432
MA1MY0GF9_26111,2019/6/5 8:00,113.401869,22.952548,44,0,2,0,113.396356,22.955117,113.40832,22.958891,109054.5432
314930470_1065,2019/7/26 8:00,113.30538,23.359852,44,0,255,0,113.299989,23.362415,113.311846,23.36593,109054.5432
101437000_810,2019/8/31 23:29,113.251981,23.250248,44,0,0,52,113.246649,23.252884,113.258454,23.256279,109054.5432
793491806_971,2020/9/25 8:00,113.519041,23.135111,44,0,255,0,113.513781,23.137828,113.525453,23.141447,109054.5432
565843400_CAGDAE010502,2020/11/26 8:00,113.290426,23.340305,44,0,9,0,113.28506,23.342893,113.296866,23.346595,109054.5432
726811355_6267,2021/2/25 8:00,113.369148,22.966415,44,0,255,0,113.363663,22.969007,113.375664,22.972402,109054.5432
MA59P1AN5_6617,2021/5/2 8:00,113.370672,23.168965,44,0,255,0,113.365171,23.17147,113.377178,23.174979,109054.5432
MA5DT8Q54_4962,2021/12/10 8:01,113.464798,22.884226,44,0,1,0,113.459375,22.886894,113.471346,22.889893,109054.5432
PENGHUI02_39,2023/6/29 16:02,113.36915,22.966415,44,0,255,0,113.363665,22.969007,113.375666,22.972402,109054.5432
101437000_24093,2023/11/9 0:09,113.572928,22.797198,44,0,0,22,113.567841,22.800177,113.579489,22.80288,109054.5432
101437000_32119,2024/5/23 15:41,113.289421,23.032691,44,0,0,46,113.284078,23.035389,113.295853,23.038989,109054.5432
101437000_25503,2023/12/9 17:35,113.418811,23.104953,43,0,0,43,113.413292,23.107459,113.425268,23.11114,106576.0309
359950395_C020THK02,2020/11/12 8:00,113.41426,23.19252,42,2,255,0,113.408732,23.19499,113.420728,23.198774,105749.8601
101437000_33991,2024/6/27 10:09,113.323935,23.204858,40,7,0,40,113.318519,23.207432,113.330495,23.210634,104923.6893
MA5AR10EX_1711,2019/1/9 15:45,113.301208,23.31752,42,0,255,0,113.295827,23.320099,113.307695,23.323675,104097.5185
MA5CJMUD8_LHLS0001,2019/3/21 10:07,113.362576,23.20976,42,0,0,0,113.357085,23.212262,113.369112,23.215633,104097.5185
MA4UP1U28_LHLS0001,2019/5/16 8:00,113.362576,23.20976,42,0,5,120,113.357085,23.212262,113.369112,23.215633,104097.5185
101437000_1236,2019/9/27 11:02,113.507225,23.083639,42,0,0,0,113.501927,23.086341,113.513685,23.089909,104097.5185
101437000_2126,2019/11/21 23:30,113.248679,23.079305,42,0,0,46,113.243358,23.082004,113.255201,23.085285,104097.5185
101437000_2756,2020/1/9 12:44,113.368574,23.302114,42,0,0,0,113.363067,23.304578,113.375097,23.308092,104097.5185
101437000_4128,2020/7/28 10:23,113.454414,23.11562,42,0,0,0,113.448949,23.118167,113.460966,23.121291,104097.5185
101437000_4778,2020/11/7 16:39,113.549002,23.111123,42,0,0,0,113.543839,23.113929,113.555488,23.117139,104097.5185
MA59P1AN5_6293,2021/3/23 8:00,113.248679,23.079305,42,0,255,0,113.243358,23.082004,113.255201,23.085285,104097.5185
MA59P1AN5_6596,2021/5/2 8:00,113.549002,23.111123,42,0,255,0,113.543839,23.113929,113.555488,23.117139,104097.5185
MA59P1AN5_6582,2021/5/2 8:00,113.454394,23.11521,42,0,255,0,113.448929,23.117757,113.460946,23.120881,104097.5185
231227827_878,2021/5/14 9:28,113.837415,23.292632,42,0,255,0,113.832365,23.295353,113.84397,23.298425,104097.5185
MA5DT8Q54_4401130025,2021/12/10 8:00,113.357327,22.924916,42,0,1,0,113.351864,22.927544,113.363874,22.930708,104097.5185
101437000_12415,2022/10/17 10:12,113.303763,23.317667,42,0,0,22,113.298378,23.320242,113.310259,23.32378,104097.5185
101437000_13241,2022/11/17 12:41,113.290426,23.340305,42,0,0,0,113.28506,23.342893,113.296866,23.346595,104097.5185
101437000_15885,2023/4/19 15:10,113.280558,23.223691,42,0,0,0,113.275212,23.226323,113.286985,23.23003,104097.5185
101437000_21672,2023/9/7 11:53,113.371236,23.36844,42,0,0,42,113.36572,23.370885,113.377712,23.374458,104097.5185
101437000_23197,2023/10/21 14:25,113.392943,22.943455,42,0,0,42,113.387434,22.946032,113.399397,22.949776,104097.5185
101437000_23951,2023/11/8 12:05,113.4142,23.192376,42,0,0,42,113.408672,23.194846,113.420668,23.19863,104097.5185
101437000_31373,2024/5/9 15:25,113.295959,23.318358,42,0,0,45,113.290587,23.320944,113.30243,23.32459,104097.5185
618478196_9387035,2024/6/5 11:46,113.409742,23.379287,42,0,255,0,113.4042,23.381704,113.416163,23.38558,104097.5185
101437000_33679,2024/6/20 19:58,113.296014,23.338149,42,0,0,42,113.29064,23.340731,113.302469,23.344377,104097.5185
625911998_9387035,2024/6/28 17:53,113.409146,23.379585,42,0,255,0,113.403604,23.382002,113.415567,23.385883,104097.5185
MA5DT8Q54_4401040018,2021/12/10 8:00,113.311984,23.127533,15,79,1,0,113.306597,23.130158,113.318472,23.133494,102445.177
MA5AU5N17_427,2019/3/19 13:48,113.390038,23.11759,40,0,255,0,113.384519,23.120094,113.396462,23.123882,99140.49383
324887859_05500f11d86940d3a6eda95ece450d8e,2019/4/16 8:00,113.359513,23.142795,40,0,2,0,113.354031,23.145327,113.366034,23.148614,99140.49383
101437000_362,2019/7/25 22:41,113.30538,23.359852,40,0,0,0,113.299989,23.362415,113.311846,23.36593,99140.49383
101437000_814,2019/9/1 23:19,113.370672,23.168965,40,0,0,56,113.365171,23.17147,113.377178,23.174979,99140.49383
101437000_1332,2019/10/18 15:29,113.269222,23.36643,40,0,0,0,113.263877,23.369032,113.275644,23.372713,99140.49383
101437000_1956,2019/11/14 10:44,113.362853,23.287189,40,0,0,0,113.357356,23.289666,113.369386,23.293066,99140.49383
101437000_3036,2020/3/10 13:44,113.337574,23.184155,40,0,0,0,113.332132,23.186711,113.344162,23.189822,99140.49383
726811355_5748,2020/7/25 8:00,113.557387,23.1942,40,0,255,40,113.552241,23.196991,113.563932,23.200075,99140.49383
359950395_GZ01ZJZ0004,2020/11/12 8:00,113.35152,23.12181,40,0,255,0,113.346054,23.124364,113.358059,23.127526,99140.49383
MA5D3Y437_637,2021/3/12 19:56,113.23241,23.190844,40,0,255,0,113.227074,23.19349,113.238985,23.196578,99140.49383
101437000_5618,2021/4/23 14:42,113.252698,23.207153,40,0,0,0,113.247368,23.209804,113.2592,23.213203,99140.49383
MA59P1AN5_6616,2021/5/2 8:00,113.351362,23.134539,40,0,255,0,113.345896,23.137088,113.3579,23.140253,99140.49383
MA59P1AN5_6542,2021/5/2 8:00,113.362853,23.287189,40,0,255,0,113.357356,23.289666,113.369386,23.293066,99140.49383
MA5CHU6G0_887,2021/7/7 14:59,113.165102,23.449093,40,0,255,0,113.159643,23.45157,113.171545,23.455423,99140.49383
359705330_141,2021/8/26 16:28,113.278014,23.256883,40,0,9,0,113.272669,23.259507,113.284426,23.263217,99140.49383
MA5DT8Q54_4401140112,2021/9/2 8:00,113.191453,23.424241,40,0,9,0,113.186044,23.42677,113.197977,23.430219,99140.49383
MA5DT8Q54_4401140169,2022/1/8 8:01,113.190072,23.423032,40,0,2,0,113.184661,23.425559,113.196591,23.429035,99140.49383
MA5DT8Q54_4401140135,2022/1/8 8:01,113.230333,23.426708,40,0,7,0,113.224979,23.429292,113.236913,23.432421,99140.49383
MA1MY0GF9_37112,2022/2/14 11:53,113.228705,23.191621,40,0,1,0,113.223365,23.194264,113.235287,23.19732,99140.49383
101437000_8051,2022/2/24 9:14,113.273466,23.162051,40,0,0,0,113.268131,23.164711,113.279903,23.168372,99140.49383
101437000_8055,2022/2/24 9:14,113.378566,23.081161,40,0,0,40,113.37306,23.083691,113.385052,23.087312,99140.49383
MA59TULR9_4401120002,2022/5/20 10:52,113.557757,23.194964,40,0,2,0,113.552611,23.197756,113.564303,23.200833,99140.49383
MA5DT8Q54_4401150247,2022/5/28 8:02,113.455497,22.887966,40,0,2,0,113.45005,22.890612,113.462044,22.893631,99140.49383
101437000_11861,2022/9/21 11:58,113.23241,23.190844,40,0,0,0,113.227074,23.19349,113.238985,23.196578,99140.49383
101437000_16865,2023/4/21 11:32,113.318917,23.210882,40,0,0,40,113.313511,23.213463,113.325457,23.216731,99140.49383
101437000_18601,2023/6/21 0:11,113.240235,23.217906,40,0,0,40,113.234902,23.220548,113.246771,23.22374,99140.49383
101437000_21392,2023/8/30 14:19,113.40974,23.113334,40,0,0,40,113.404216,23.115834,113.416167,23.119628,99140.49383
101437000_23959,2023/11/8 12:04,113.351436,23.121899,40,0,0,40,113.34597,23.124453,113.357975,23.127614,99140.49383
101437000_23923,2023/11/8 12:06,113.577219,23.18338,40,0,0,40,113.572114,23.186207,113.583806,23.189047,99140.49383
101437000_24109,2023/11/9 13:27,113.299333,23.342736,40,0,0,40,113.293954,23.345312,113.305793,23.348916,99140.49383
101437000_30619,2024/4/22 0:23,113.351842,23.086159,40,0,0,40,113.346378,23.088727,113.358411,23.091885,99140.49383
101437000_33229,2024/6/14 11:28,113.279368,23.145853,40,0,0,40,113.274029,23.148515,113.285785,23.15219,99140.49383
101437000_34737,2024/7/8 18:14,113.321035,23.185939,40,0,0,40,113.315626,23.188525,113.327592,23.191757,99140.49383
101437000_36029,2024/7/29 11:17,113.374548,23.091794,40,0,0,1,113.369047,23.094325,113.38104,23.097876,99140.49383
101437000_36713,2024/8/7 0:49,113.201584,23.069345,40,0,0,2,113.196217,23.072,113.208143,23.075155,99140.49383
101437000_36711,2024/8/7 0:49,113.250621,23.172865,40,0,0,1,113.245294,23.175527,113.257131,23.178879,99140.49383
MA5DT8Q54_4401150111,2022/5/28 8:02,113.608524,22.642198,39,1,2,0,113.603481,22.645239,113.615011,22.648168,97488.15227
101437000_1172,2019/9/23 11:17,113.423954,23.129506,39,0,0,0,113.418437,23.132005,113.430413,23.135608,96661.98149
MA5BE03R2_HPCDZ-0001,2019/1/14 18:09,113.51935,23.1349,38,0,255,0,113.514091,23.137618,113.525762,23.141236,94183.46914
914401153_JT0103,2019/1/31 8:00,113.188542,23.439993,38,0,2,0,113.183127,23.442515,113.195054,23.446022,94183.46914
101437000_806,2019/8/31 23:29,113.371768,23.188501,38,0,0,68,113.366264,23.190997,113.378281,23.194536,94183.46914
MA1MY0GF9_27680,2020/3/28 8:00,113.560177,23.185846,38,0,2,0,113.555038,23.188646,113.566731,23.191677,94183.46914
67345703X_12,2020/10/12 11:09,113.293818,23.360205,38,0,255,0,113.288446,23.362785,113.300248,23.366456,94183.46914
359950395_C020BYK04,2020/11/12 8:00,113.27829,23.16081,38,0,255,0,113.272951,23.163467,113.284722,23.167149,94183.46914
321895837_1404,2021/4/15 20:41,113.4938,23.11029,38,0,255,0,113.488453,23.112941,113.500276,23.116355,94183.46914
MA59P1AN5_6611,2021/5/2 8:00,113.361924,23.2096,38,0,255,0,113.356434,23.212103,113.368463,23.215463,94183.46914
MA5CLBJN0_666,2021/8/23 15:14,113.26496,23.083185,38,0,255,0,113.259636,23.085882,113.271426,23.089428,94183.46914
101437000_7841,2022/1/24 10:07,113.383399,23.136818,38,0,0,0,113.377884,23.13932,113.389836,23.143034,94183.46914
MA5BE03R2_43859,2022/9/20 8:00,113.519556,23.13486,38,0,2,0,113.514298,23.137578,113.525968,23.141197,94183.46914
101437000_15511,2023/3/13 17:44,113.337756,23.177622,38,0,0,0,113.332314,23.18018,113.344341,23.183288,94183.46914
101437000_15641,2023/3/15 18:05,113.56023,23.185787,38,0,0,38,113.555091,23.188587,113.566785,23.191617,94183.46914
101437000_16369,2023/4/4 16:28,113.264771,23.083454,38,0,0,38,113.259447,23.086151,113.271238,23.089694,94183.46914
101437000_18205,2023/6/7 17:48,113.519651,23.134892,38,0,0,32,113.514393,23.13761,113.526063,23.141229,94183.46914
101437000_20189,2023/8/1 16:18,113.201321,23.231759,38,0,0,34,113.195943,23.234351,113.207849,23.237567,94183.46914
101437000_20840,2023/8/15 16:18,113.470358,23.111188,38,0,0,30,113.464936,23.113773,113.476907,23.116894,94183.46914
101437000_23937,2023/11/8 12:06,113.278129,23.160844,38,0,0,38,113.27279,23.163501,113.284561,23.167182,94183.46914
101437000_35445,2024/7/21 11:54,113.493862,23.110241,38,0,0,38,113.488516,23.112892,113.500338,23.116307,94183.46914
313744932_13230,2018/7/27 16:32,113.370492,23.078263,36,4,4,0,113.364997,23.080805,113.377008,23.084275,92531.12758
101437000_18153,2023/6/6 15:35,113.469726,23.416442,37,0,0,37,113.464281,23.418936,113.476302,23.422148,91704.9568
MA59EU2Y3_24801,2019/4/2 18:27,113.5322,23.056297,36,0,6,0,113.52699,23.059084,113.538659,23.062573,89226.44445
101437000_812,2019/8/31 23:29,113.351362,23.134539,36,0,0,0,113.345896,23.137088,113.3579,23.140253,89226.44445
914401153_JT0147,2019/10/13 8:00,113.204889,23.405675,36,0,2,0,113.199505,23.40823,113.211444,23.411437,89226.44445
914401153_JT0150,2019/11/6 8:00,113.354943,23.251274,36,0,2,0,113.349462,23.253775,113.361473,23.257029,89226.44445
101437000_1770,2019/11/7 15:26,113.33954,23.080226,36,0,0,0,113.334101,23.082819,113.346126,23.08589,89226.44445
101437000_2574,2019/12/20 14:26,113.259536,23.077387,36,0,0,0,113.254214,23.080088,113.266021,23.083553,89226.44445
101437000_2626,2019/12/26 16:48,113.34647,23.01414,36,0,0,0,113.341021,23.016749,113.353016,23.019815,89226.44445
101437000_2682,2019/12/31 14:07,113.426164,23.126763,36,0,0,0,113.42065,23.129265,113.432631,23.132827,89226.44445
101437000_3034,2020/3/10 13:44,113.315835,23.216423,36,0,0,0,113.310435,23.219008,113.32236,23.222321,89226.44445
101437000_3260,2020/4/15 12:03,113.336596,23.009995,36,0,0,0,113.331167,23.012624,113.343144,23.015656,89226.44445
101437000_3952,2020/7/3 11:40,113.364521,23.141226,36,0,0,0,113.359031,23.143751,113.371024,23.147126,89226.44445
MA5BLPMQ1_88,2021/1/22 18:19,113.242332,23.164828,36,0,6,0,113.237003,23.167491,113.248864,23.170696,89226.44445
MA59P1AN5_6580,2021/5/2 8:00,113.364521,23.141226,36,0,255,0,113.359031,23.143751,113.371024,23.147126,89226.44445
MA59P1AN5_6537,2021/5/2 8:00,113.33954,23.080226,36,0,255,0,113.334101,23.082819,113.346126,23.08589,89226.44445
MA59P1AN5_6568,2021/5/2 8:00,113.336776,23.010335,36,0,255,0,113.331347,23.012964,113.343324,23.015996,89226.44445
MA59P1AN5_6555,2021/5/2 8:00,113.259536,23.077387,36,0,255,0,113.254214,23.080088,113.266021,23.083553,89226.44445
MA59P1AN5_6559,2021/5/2 8:00,113.314575,22.982784,36,0,255,0,113.309193,22.985466,113.321089,22.988703,89226.44445
101437000_5786,2021/6/2 17:46,113.252644,23.206991,36,0,0,0,113.247314,23.209642,113.259147,23.21304,89226.44445
101437000_6949,2021/12/3 14:42,113.403953,22.941833,36,0,0,28,113.398441,22.944407,113.410403,22.94817,89226.44445
101437000_11243,2022/8/26 11:35,113.65994,23.170401,36,0,0,36,113.654822,23.173188,113.666415,23.176574,89226.44445
66183108X_44198,2022/9/5 16:29,113.371662,23.185688,36,0,9,0,113.366158,23.188185,113.378175,23.191721,89226.44445
101437000_12141,2022/9/30 15:55,113.494876,22.854317,36,0,0,36,113.48955,22.857079,113.501364,22.860404,89226.44445
101437000_12253,2022/10/19 0:01,113.354446,23.252707,36,0,0,0,113.348966,23.255208,113.360977,23.258456,89226.44445
101437000_12599,2022/10/21 15:11,113.354446,23.252707,36,0,0,0,113.348966,23.255208,113.360977,23.258456,89226.44445
101437000_12999,2022/11/9 14:45,113.174992,23.46424,36,0,0,0,113.16955,23.466734,113.181438,23.470479,89226.44445
101437000_13427,2022/11/25 17:43,113.458386,23.111462,36,0,0,18,113.452931,23.114019,113.464944,23.117121,89226.44445
101437000_14901,2023/2/13 17:06,113.396599,23.130617,36,0,0,0,113.391076,23.133112,113.403011,23.136948,89226.44445
101437000_15269,2023/3/2 14:29,113.401884,23.381589,36,0,0,0,113.396342,23.384006,113.408298,23.387924,89226.44445
101437000_13337,2023/3/8 16:21,113.427143,23.131046,36,0,0,24,113.421629,23.133547,113.433613,23.137093,89226.44445
101437000_17863,2023/5/25 23:29,113.270512,23.21259,36,0,0,60,113.265176,23.215234,113.276958,23.21889,89226.44445
101437000_19967,2023/7/25 15:56,113.290201,23.363775,36,0,0,36,113.284834,23.366359,113.296622,23.370064,89226.44445
MA5DT8Q54_4401130750,2023/8/29 8:03,113.501334,22.987766,36,0,7,0,113.496022,22.990492,113.507788,22.993955,89226.44445
101437000_22080,2023/9/18 13:55,113.216358,23.222473,36,0,0,36,113.211003,23.225091,113.222924,23.228139,89226.44445
101437000_23749,2023/11/4 11:30,113.497767,22.972979,36,0,0,36,113.492444,22.9757,113.504247,22.979115,89226.44445
101437000_24157,2023/11/11 13:52,113.560042,23.123293,36,0,0,36,113.554907,23.126117,113.566558,23.129118,89226.44445
101437000_25417,2023/12/7 14:18,113.293197,23.341424,36,0,0,36,113.287827,23.344009,113.299642,23.347686,89226.44445
101437000_28385,2024/2/28 12:40,113.379639,22.948388,36,0,0,36,113.374141,22.950974,113.386125,22.954556,89226.44445
101437000_32123,2024/5/23 15:41,113.40817,23.111402,36,0,0,31,113.402646,23.113902,113.414596,23.117709,89226.44445
101437000_34525,2024/7/4 14:17,113.376418,23.135878,36,0,0,36,113.370911,23.138388,113.382876,23.141986,89226.44445
MADC4MPG3_129442,2024/7/31 11:01,113.29327,23.341411,36,0,5,100,113.2879,23.343996,113.299715,23.347672,89226.44445
101437000_27317,2024/1/18 10:21,113.303065,23.278726,32,11,0,43,113.297684,23.281313,113.309539,23.284846,88400.27367
395815801_4401110023,2017/11/25 3:42,113.268515,23.213401,20,46,3,0,113.26318,23.216046,113.274964,23.219683,87574.10289
MA5DT8Q54_4401150049,2021/12/10 8:01,113.617129,22.749116,34,4,2,0,113.612079,22.752126,113.623595,22.755238,87574.10289
A5DM667X3_405,2018/12/27 15:54,113.346475,23.047012,35,0,255,0,113.341024,23.049607,113.353047,23.052693,86747.93211
MA5AU5N17_405,2019/3/13 20:25,113.354164,23.046335,35,0,255,0,113.348698,23.048916,113.360721,23.052086,86747.93211
MA1MY0GF9_36038,2021/8/24 8:00,113.148941,23.462326,28,21,2,0,113.143454,23.464774,113.15538,23.46861,86747.93211
101437000_14889,2023/2/14 16:18,113.591105,23.122291,35,0,0,35,113.586022,23.125153,113.597645,23.128003,86747.93211
101437000_15737,2023/3/18 19:54,113.367367,22.952569,35,0,0,35,113.361885,22.955169,113.373896,22.958526,86747.93211
101437000_24229,2023/11/14 11:25,113.209543,23.113568,35,0,0,36,113.204185,23.116217,113.216089,23.119275,86747.93211
359950395_C020BYK03,2020/11/12 8:00,113.21185,23.27859,34,2,255,0,113.206485,23.281184,113.218412,23.284281,85921.76132
359950395_C020BYK05,2020/11/12 8:00,113.29069,23.35718,33,4,255,0,113.285323,23.359764,113.297115,23.363465,85095.59054
MA5AKE4G9_410,2018/6/6 17:59,113.300214,23.30325,34,0,255,0,113.294836,23.305834,113.306698,23.30942,84269.41976
333599517_4401120000100070201,2018/11/23 15:31,113.508854,23.144119,34,0,4,0,113.503558,23.146802,113.515282,23.1504,84269.41976
MA4KL69J6_4401120000100070201,2018/12/13 17:35,113.508854,23.144119,34,0,4,0,113.503558,23.146802,113.515282,23.1504,84269.41976
321895837_1370,2019/3/4 8:00,113.362179,23.315714,34,0,255,0,113.356681,23.318185,113.368726,23.321582,84269.41976
101437000_112,2019/4/19 12:02,113.262963,23.072854,34,0,0,0,113.257641,23.075556,113.269439,23.079071,84269.41976
101437000_450,2019/8/15 15:06,113.63638,23.159547,34,0,0,34,113.631292,23.162375,113.642811,23.165882,84269.41976
101437000_566,2019/8/26 16:36,113.403608,23.166226,34,0,0,34,113.398081,23.168706,113.410046,23.172561,84269.41976
101437000_794,2019/8/31 23:29,113.241732,23.210158,34,0,0,0,113.2364,23.212804,113.248271,23.216017,84269.41976
101437000_938,2019/9/5 1:24,113.427292,22.975634,34,0,0,34,113.421789,22.978201,113.433787,22.981683,84269.41976
101437000_1142,2019/9/20 16:48,113.822602,23.300733,34,0,0,0,113.817511,23.303424,113.829189,23.306398,84269.41976
101437000_1338,2019/10/17 23:55,113.375946,23.133309,34,0,0,0,113.37044,23.135821,113.382405,23.139409,84269.41976
101437000_1358,2019/10/17 23:55,113.429415,23.133286,34,0,0,0,113.423904,23.135788,113.435894,23.139292,84269.41976
101437000_1922,2019/11/11 10:12,113.412611,23.188537,34,0,0,0,113.407083,23.191008,113.419076,23.19481,84269.41976
101437000_2624,2019/12/25 13:30,113.314575,22.982784,34,0,0,0,113.309193,22.985466,113.321089,22.988703,84269.41976
101437000_1736,2020/4/29 13:54,113.249859,23.163085,34,0,0,34,113.244532,23.165751,113.256363,23.169083,84269.41976
101437000_3460,2020/5/7 9:21,113.368881,23.138726,34,0,0,0,113.363384,23.141245,113.375367,23.144702,84269.41976
MA59J8YL8_19822bd065c1e539,2020/5/8 8:00,113.230118,23.423701,34,0,255,0,113.224764,23.426286,113.236697,23.429412,84269.41976
MA59CU773_117521,2020/5/19 8:00,113.275616,23.251931,34,0,9,0,113.270273,23.254558,113.282029,23.258258,84269.41976
101437000_4412,2020/9/3 13:55,113.290673,23.066536,34,0,0,0,113.285326,23.069218,113.297134,23.072828,84269.41976
101437000_4630,2020/10/16 16:57,113.239857,23.071905,34,0,0,34,113.234533,23.074604,113.246412,23.077737,84269.41976
